Date,Open,High,Low,Close,S_3,S_15,S_60,Corr,Std_U,Std_D,OD,OL
2014-03-21,129.039993,129.089996,128.410004,128.470001,128.856664,129.93399913333332,123.69533313333335,0.21670765262340755,0.050003000000003794,0.6299890000000232,1.259994000000006,1.1799920000000128
2014-03-24,126.870003,127.139999,126.029999,126.18,128.13999933333332,129.99066566666667,123.91033315,0.2708260790497446,0.2699960000000061,0.8400039999999933,-2.1699900000000127,-1.5999979999999994
2014-03-25,126.440002,126.82,126.239998,126.410004,127.503334,129.71666613333335,124.07833318333334,0.4665059999772852,0.3799979999999863,0.20000400000000695,-0.4300009999999901,0.26000200000000007
2014-03-26,126.269997,126.379997,125.129997,125.410004,127.02000166666666,129.56533353333333,124.23949995,0.6003099446099146,0.10999999999999943,1.1400000000000006,-0.1700050000000033,-0.1400069999999971
2014-03-27,125.059998,125.290001,124.209999,124.589996,126.00000266666666,129.33333386666666,124.37766663333333,0.7640817670129161,0.23000300000001062,0.8499989999999968,-1.2099990000000105,-0.3500060000000076
2014-03-28,124.230003,124.959999,123.879997,124.559998,125.47000133333331,128.96133373333333,124.53099991666666,0.85929787440657,0.7299959999999999,0.3500059999999934,-0.8299949999999967,-0.3599930000000029
2014-03-31,124.519997,124.790001,123.57,123.610001,124.85333266666665,128.65933386666666,124.6716665,0.9307289289313209,0.27000400000000013,0.9499970000000104,0.2899940000000072,-0.04000099999998952
2014-04-01,123.709999,123.849998,123.110001,123.389999,124.25333166666665,128.2913336,124.76516651666667,0.941203666003825,0.1399990000000031,0.5999979999999994,-0.8099980000000073,0.09999799999999937
2014-04-02,124.410004,124.75,124.190002,124.32,123.85333266666665,127.86000013333333,124.83349981666667,0.9347621740850065,0.3399959999999993,0.2200019999999938,0.7000050000000044,1.0200049999999976
2014-04-03,123.75,124.260002,123.589996,123.919998,123.77333333333331,127.36400046666668,124.91383315,0.9309874833483123,0.5100020000000001,0.1600040000000007,-0.6600040000000007,-0.5699999999999932
2014-04-04,125.199997,125.959999,124.860001,125.57,123.87666566666665,126.81133319999999,124.99883311666667,0.9105138266813241,0.7600020000000001,0.3399959999999993,1.4499969999999962,1.2799989999999895
2014-04-07,125.07,125.470001,124.839996,124.910004,124.60333266666665,126.3093328,125.12299973333333,0.7318833428277398,0.40000100000000316,0.23000399999999388,-0.12999700000000303,-0.5
2014-04-08,126.339996,126.339996,125.900002,126.089996,124.80000066666666,125.86066646666667,125.23049981666668,0.6217749525974602,0.0,0.43999399999999866,1.2699960000000061,1.4299919999999986
2014-04-09,125.459999,126.720001,125.330002,126.32,125.52333333333331,125.55866653333334,125.32766638333334,0.2848447217665818,1.260002,0.12999700000000303,-0.879997000000003,-0.629997000000003
2014-04-10,126.949997,127.370003,126.82,127.010002,125.77333333333331,125.4406668,125.41599976666666,0.27734904188202586,0.42000600000000077,0.12999700000000303,1.489998,0.629997000000003
2014-04-11,127.040001,127.309998,126.730003,126.93,126.47333266666665,125.3840002,125.53466648333333,0.5654860923784724,0.2699969999999894,0.3099980000000073,0.09000400000000752,0.02999900000000366
2014-04-14,127.800003,128.25,127.620003,127.849998,126.753334,125.28133346666667,125.65583308333333,0.7392014327563468,0.4499969999999962,0.18000000000000682,0.7600020000000001,0.870002999999997
2014-04-15,124.790001,125.699997,124.599998,125.489998,127.26333333333332,125.39266666666667,125.79016636666667,0.8766296947368263,0.9099959999999925,0.19000300000000436,-3.010002,-3.0599969999999956
2014-04-16,125.370003,125.57,125.029999,125.540001,126.75666533333333,125.33133293333334,125.86616633333333,0.7109287953833323,0.1999969999999962,0.3400039999999933,0.5800019999999932,-0.11999500000000296
2014-04-17,125.379997,125.529999,124.57,124.75,126.29333233333334,125.3399994,125.96349973333334,0.5668154621951152,0.15000200000000063,0.8099970000000098,0.009994000000006054,-0.1600040000000007
2014-04-21,124.07,124.330002,123.760002,124.239998,125.25999966666666,125.35066633333334,126.05616636666667,0.25632000436332614,0.26000200000000007,0.3099979999999931,-1.3099970000000098,-0.6800000000000068
2014-04-22,124.150002,124.160004,122.919998,123.779999,124.84333299999999,125.329333,126.09699965,0.3011282057578529,0.010002000000000066,1.2300039999999939,0.08000200000000746,-0.0899959999999993
2014-04-23,123.699997,123.940002,123.379997,123.760002,124.25666566666666,125.3406662,126.12183295000001,0.3800317194261047,0.24000500000001068,0.3199999999999932,-0.45000500000000443,-0.08000200000000746
2014-04-24,122.870003,125.120003,122.839996,124.559998,123.92666633333333,125.36533306666666,126.16849966666668,0.6093274917255108,2.25,0.030006999999997674,-0.8299939999999992,-0.8899990000000031
2014-04-25,125.169998,125.709999,125.07,125.43,124.03333299999998,125.38133293333333,126.22866635,0.6432156842240787,0.5400009999999895,0.09999800000001358,2.29999500000001,0.6100000000000136
2014-04-28,125.300003,125.339996,124.449997,124.879997,124.58333333333333,125.48199973333334,126.27799966666667,0.6066462073421963,0.039992999999995504,0.8500060000000076,0.13000499999999704,-0.12999700000000303
2014-04-29,124.949997,125.379997,124.650002,124.860001,124.95666499999999,125.43599953333333,126.36316633333334,0.5672664379309416,0.4300000000000068,0.29999499999999557,-0.3500060000000076,0.06999999999999318
2014-04-30,124.190002,125.050003,123.82,124.220001,125.05666599999999,125.432666,126.44266641666668,0.4850515383944139,0.8600009999999969,0.3700020000000137,-0.7599949999999893,-0.66999899999999
2014-05-01,123.169998,123.830002,123.059998,123.800003,124.65333299999998,125.30799966666667,126.49099976666666,0.31276512767688874,0.6600039999999865,0.11000000000001364,-1.0200040000000001,-1.0500029999999896
2014-05-02,123.690002,125.669998,123.330002,125.059998,124.293335,125.13999986666666,126.53783318333333,-0.04186596458692666,1.9799959999999999,0.36000000000001364,0.5200040000000001,-0.1100009999999969
2014-05-05,126.470001,126.629997,126.0,126.220001,124.36000066666666,125.00999959999999,126.60066646666668,-0.368469484622451,0.1599960000000067,0.47000099999999634,2.7799989999999895,1.4100030000000032
2014-05-06,126.019997,126.110001,125.629997,125.980003,125.02666733333332,124.96266633333333,126.68366651666666,-0.34261656424542025,0.09000399999999331,0.39000000000000057,-0.45000399999999274,-0.20000399999999274
2014-05-07,125.519997,125.57,123.919998,124.169998,125.753334,124.838,126.7471666,0.003972998575275683,0.050002999999989584,1.5999989999999968,-0.5,-0.4600059999999928
2014-05-08,124.190002,124.470001,123.889999,124.169998,125.45666733333331,124.75,126.76799993333333,-0.31174304694618815,0.27999899999998945,0.3000030000000038,-1.3299949999999967,0.020004000000000133
2014-05-09,124.389999,124.470001,123.82,124.099998,124.773333,124.65866646666667,126.76483321666666,-0.5124786594740486,0.08000199999999325,0.5699990000000099,0.1999969999999962,0.22000099999999634
2014-05-12,125.400002,125.419998,124.690002,124.940002,124.14666466666665,124.61533299999999,126.75933318333334,-0.4233957058449613,0.01999600000000612,0.7099999999999937,1.0100029999999975,1.3000040000000013
2014-05-13,124.790001,125.099998,124.5,124.599998,124.40333266666666,124.66199993333333,126.75016658333334,-0.4077228756677092,0.30999699999999564,0.29000100000000373,-0.6100009999999969,-0.15000100000000316
2014-05-14,125.800003,125.959999,125.440002,125.809998,124.546666,124.71666653333334,126.70766651666666,-0.38423808226605877,0.15999599999999248,0.3600009999999969,1.010002,1.2000050000000044
2014-05-15,124.769997,125.510002,124.540001,124.769997,125.116666,124.85333293333333,126.68116645,-0.38000885813700175,0.7400049999999965,0.22999599999999987,-1.0300060000000002,-1.0400009999999895
2014-05-16,124.349998,124.769997,124.290001,124.5,125.05999766666666,124.86733286666667,126.65616645,-0.4605897174945264,0.41999900000000423,0.05999699999999564,-0.41999900000000423,-0.41999900000000423
2014-05-19,125.279999,125.470001,124.480003,124.580002,125.02666499999998,124.80533286666667,126.60449981666666,-0.4876629777861974,0.19000199999999268,0.7999960000000073,0.9300010000000043,0.7799990000000037
2014-05-20,124.120003,124.910004,124.089996,124.690002,124.61666633333333,124.7853332,126.55449981666668,-0.3807063776754056,0.7900010000000037,0.030006999999997674,-1.1599960000000067,-0.45999899999999627
2014-05-21,124.25,124.550003,123.529999,124.389999,124.59000133333332,124.77399993333333,126.48283310000001,-0.5597965722023558,0.3000030000000038,0.7200009999999963,0.12999700000000303,-0.4400020000000069
2014-05-22,125.139999,125.239998,124.540001,124.669998,124.55333433333332,124.78533313333334,126.40249963333332,-0.43420175118267307,0.09999899999999684,0.5999979999999994,0.8899990000000031,0.75
2014-05-23,124.599998,124.660004,124.190002,124.510002,124.583333,124.84333280000001,126.34516624999999,-0.2856570698396543,0.060006000000001336,0.4099959999999925,-0.5400010000000037,-0.07000000000000739
2014-05-27,122.980003,123.07,121.75,121.849998,124.523333,124.80666640000001,126.28366633333333,-0.24539435730722975,0.08999699999999677,1.2300029999999964,-1.619995000000003,-1.5299990000000037
2014-05-28,121.470001,121.699997,120.919998,121.199997,123.676666,124.51533286666667,126.18749958333333,0.1499103063621639,0.22999599999999987,0.5500029999999896,-1.510002,-0.379997000000003
2014-05-29,120.779999,121.459999,120.769997,120.940002,122.51999899999998,124.19666579999999,126.03599965,0.6609781912175715,0.6799999999999926,0.010002000000000066,-0.6900019999999927,-0.41999799999999254
2014-05-30,120.760002,120.809998,119.620003,120.43,121.32999899999999,123.98133273333333,125.9069998,0.8249216630075705,0.049995999999993046,1.139999000000003,-0.019997000000003595,-0.18000000000000682
2014-06-02,119.93,120.459999,119.610001,119.699997,120.85666633333334,123.73199953333332,125.76599981666666,0.8417770719721213,0.5299989999999895,0.3199990000000099,-0.8300019999999932,-0.5
2014-06-03,119.730003,120.089996,119.419998,120.010002,120.35666633333334,123.43866613333333,125.5914998,0.8755266143135643,0.3599930000000029,0.31000499999998965,-0.19999700000001042,0.0300060000000002
2014-06-04,120.099998,120.160004,119.68,119.760002,120.04666633333333,123.10999946666666,125.44016656666666,0.86998216494771,0.060006000000001336,0.41999799999999254,0.36999500000000296,0.0899959999999993
2014-06-05,120.550003,120.879997,120.43,120.660004,119.82333366666666,122.78733306666666,125.28399985,0.8723297849817943,0.32999399999999923,0.12000299999999697,0.45000500000000443,0.7900010000000037
2014-06-06,120.68,120.769997,119.940002,120.610001,120.14333599999999,122.44400013333333,125.13066656666666,0.8248966348785676,0.08999699999999677,0.7399979999999999,0.12999700000000303,0.01999600000000612
2014-06-09,120.790001,120.849998,120.57,120.650002,120.34333566666665,122.16666706666666,124.94483333333332,0.7857010038048895,0.05999699999999564,0.22000100000001055,0.1100009999999969,0.18000000000000682
2014-06-10,121.290001,121.470001,121.209999,121.389999,120.64000233333333,121.91000053333333,124.75216658333333,0.7868682437771788,0.1799999999999926,0.08000200000000746,0.5,0.6399990000000031
2014-06-11,121.510002,121.610001,121.18,121.410004,120.88333399999999,121.69733366666668,124.55699980000001,0.46723333565828074,0.09999899999999684,0.33000199999999325,0.22000099999999634,0.12000299999999697
2014-06-12,121.919998,122.75,121.830002,122.639999,121.15000166666665,121.47866713333333,124.38649988333333,0.26918304083874495,0.8300019999999932,0.08999600000001351,0.4099960000000067,0.509994000000006
2014-06-13,122.57,123.040001,122.510002,122.959999,121.813334,121.36200046666666,124.25349995,0.40835695938686284,0.47000100000001055,0.05999799999999311,0.6500019999999864,-0.06999900000000991
2014-06-16,122.879997,123.010002,122.300003,122.419998,122.33666733333332,121.24800053333334,124.16799999999999,0.75406059609167,0.13000499999999704,0.5799939999999992,0.30999700000000985,-0.08000199999999325
2014-06-17,121.849998,122.5,121.82,122.279999,122.673332,121.10866693333334,124.07733328333332,0.8587047231995966,0.6500020000000006,0.029998000000006186,-1.0299990000000037,-0.5700000000000074
2014-06-18,122.220001,122.800003,122.089996,122.669998,122.553332,121.13733366666666,123.97416658333333,0.833464697591659,0.5800020000000075,0.13000499999999704,0.370002999999997,-0.05999800000000732
2014-06-19,124.330002,127.230003,124.32,126.940002,122.456665,121.23533373333335,123.91566655,0.8511043764641747,2.900001000000003,0.010002000000000066,2.110000999999997,1.6600039999999865
2014-06-20,126.32,127.07,126.209999,126.5,123.96333299999999,121.63533373333334,123.92449985,0.6619423353317956,0.75,0.1100009999999969,1.989998,-0.6200020000000137
2014-06-23,126.650002,126.940002,126.370003,126.849998,125.37,122.04000040000001,123.94266644999999,0.7523888481872251,0.29000000000000625,0.27999900000000366,0.33000200000000746,0.15000200000000063
2014-06-24,127.220001,127.32,126.730003,126.980003,126.76333333333332,122.51666713333334,123.98033315,0.7830807361213268,0.09999899999999684,0.48999799999999993,0.5699989999999957,0.370002999999997
2014-06-25,126.779999,127.550003,126.660004,126.989998,126.77666699999999,122.98133386666667,124.02066656666666,0.7787840595078288,0.7700040000000001,0.11999500000000296,-0.4400019999999927,-0.20000399999999274
2014-06-26,126.529999,126.919998,126.199997,126.730003,126.93999966666665,123.4633336,124.07699984999999,0.7683276876716397,0.3899990000000031,0.33000200000000746,-0.25,-0.45999899999999627
2014-06-27,126.879997,127.169998,126.650002,126.660004,126.90000133333332,123.86800020000001,124.13266658333332,0.7485879415922984,0.29000100000000373,0.2299950000000024,0.34999799999999937,0.14999400000000662
2014-06-30,126.529999,128.039993,126.370003,128.039993,126.793335,124.27133373333332,124.17166664999999,0.7179229437476167,1.509994000000006,0.1599960000000067,-0.34999799999999937,-0.13000499999999704
2014-07-01,127.989998,128.119995,127.489998,127.699997,127.14333333333332,124.7639998,124.24033323333333,0.688357985342018,0.12999699999998882,0.5,1.4599989999999963,-0.04999500000000978
2014-07-02,127.760002,128.240005,127.639999,127.699997,127.46666466666666,125.18466633333333,124.27583318333333,0.6289584478642514,0.4800029999999964,0.12000299999999697,-0.22999599999999987,0.06000500000000386
2014-07-03,126.790001,127.290001,126.610001,127.160004,127.813329,125.60399920000002,124.32233306666666,0.43801904805311187,0.5,0.18000000000000682,-0.9700009999999963,-0.9099959999999925
2014-07-07,126.629997,127.029999,126.230003,127.019997,127.51999933333332,125.90533286666665,124.34016653333333,0.5204406773441305,0.40000200000000063,0.3999940000000066,-0.1600040000000007,-0.5300069999999977
2014-07-08,127.290001,127.529999,126.43,127.07,127.29333266666667,126.1759994,124.35183315,0.26817712414137407,0.23999799999999993,0.8600009999999969,0.6600040000000007,0.27000400000000013
2014-07-09,127.540001,128.259995,127.18,127.839996,127.08333366666666,126.48599953333334,124.35283311666667,0.09375050608962494,0.7199939999999998,0.3600009999999969,0.25,0.47000100000001055
2014-07-10,129.110001,129.210007,128.490005,128.539993,127.30999766666666,126.85666599999999,124.36799971666666,-0.005194045163817944,0.10000599999997917,0.6199960000000146,1.5700000000000074,1.2700050000000118
2014-07-11,128.410004,128.830002,128.380005,128.779999,127.81666299999999,127.247999,124.37949963333334,-0.02219068492273226,0.41999800000002097,0.02999899999997524,-0.6999970000000246,-0.12998900000002322
2014-07-14,125.5,126.099998,125.449997,125.720001,128.38666266666667,127.37066546666667,124.43433298333335,0.16960115070003967,0.5999979999999994,0.050003000000003794,-2.9100039999999865,-3.2799990000000037
2014-07-15,125.889999,126.32,124.360001,124.529999,127.67999766666667,127.31866553333333,124.43733298333333,-0.5544281947628635,0.4300009999999901,1.5299980000000062,0.3899990000000031,0.16999800000000675
2014-07-16,125.019997,125.470001,124.779999,124.970001,126.34333299999999,127.16399893333333,124.4336663,-0.44758755939473943,0.45000399999999274,0.23999799999999993,-0.8700019999999995,0.48999799999999993
2014-07-17,125.519997,127.550003,125.110001,127.089996,125.07333366666664,127.0299988,124.44583301666667,0.0982651199164763,2.030006,0.4099960000000067,0.5,0.5499960000000073
2014-07-18,125.790001,126.209999,125.669998,126.129997,125.52999866666664,127.03666533333333,124.50099963333332,0.013884553990545436,0.41999799999999254,0.12000299999999697,0.27000400000000013,-1.2999949999999956
2014-07-21,126.529999,126.550003,126.110001,126.339996,126.06333133333332,126.99666493333332,124.54049954999999,0.07635074375958902,0.020004000000000133,0.41999800000000675,0.7399979999999999,0.40000200000000063
2014-07-22,126.330002,126.43,125.470001,125.739998,126.51999633333332,126.97533106666667,124.57016618333334,0.08740583879771946,0.09999800000001358,0.8600009999999969,-0.19999700000001042,-0.009994000000006054
2014-07-23,125.720001,126.040001,125.400002,125.620003,126.06999699999999,126.82199806666668,124.57533281666666,0.09099305039792865,0.3200000000000074,0.3199989999999957,-0.6100009999999969,-0.019997000000003595
2014-07-24,124.849998,124.870003,123.900002,124.349998,125.89999899999998,126.6833318,124.58766625,0.0973060408365515,0.020004999999997608,0.9499959999999987,-0.870002999999997,-0.7700049999999976
2014-07-25,124.480003,125.93,124.43,125.790001,125.2366663333333,126.45999853333333,124.57916619999999,0.07191252095578823,1.4499970000000104,0.050002999999989584,-0.36999500000000296,0.13000499999999704
2014-07-28,125.440002,125.669998,125.300003,125.580002,125.25333399999998,126.36866500000001,124.60533286666667,-0.42723524333653273,0.22999599999999987,0.1399990000000031,0.9599990000000105,-0.34999899999999684
2014-07-29,125.790001,125.879997,124.720001,125.199997,125.2400003333333,126.27266533333334,124.63499951666667,-0.6063672250376113,0.0899959999999993,1.0700000000000074,0.34999899999999684,0.20999900000001048
2014-07-30,124.889999,124.93,124.410004,124.830002,125.52333333333331,126.14799846666666,124.63733283333333,-0.33892177318260736,0.04000100000000373,0.4799950000000024,-0.9000020000000006,-0.3099979999999931
2014-07-31,123.849998,124.07,123.230003,123.389999,125.20333366666664,125.94733220000002,124.61416618333334,-0.18254895131551663,0.2200019999999938,0.619995000000003,-1.0400010000000037,-0.9800039999999939
2014-08-01,124.540001,124.809998,124.230003,124.379997,124.47333266666665,125.60399926666668,124.57099945,0.33944319136383233,0.2699969999999894,0.3099980000000073,0.6900030000000044,1.1500020000000006
2014-08-04,124.360001,124.470001,123.730003,123.989998,124.19999933333332,125.3106658,124.57449943333334,0.4784337621850553,0.10999999999999943,0.6299980000000005,-0.18000000000000682,-0.01999600000000612
2014-08-05,123.739998,124.519997,123.400002,123.870003,123.91999799999998,125.19533226666665,124.57149943333334,0.5191648330352765,0.7799990000000037,0.3399959999999993,-0.620002999999997,-0.25
2014-08-06,125.709999,126.0,125.519997,125.669998,124.07999933333332,125.15133253333333,124.56766618333334,0.5158527354824133,0.29000100000000373,0.19000199999999268,1.9700009999999963,1.8399959999999993
2014-08-07,125.470001,126.510002,125.370003,126.18,124.50999966666666,125.197999,124.57983278333333,0.163063615283362,1.0400010000000037,0.09999799999999937,-0.23999799999999993,-0.19999700000001042
2014-08-08,126.080002,126.410004,125.889999,126.190002,125.24000033333333,125.13733260000001,124.60616615,0.1726313338850743,0.33000200000000746,0.19000299999999015,0.6100009999999969,-0.09999800000001358
2014-08-11,125.839996,126.040001,125.639999,125.959999,126.01333333333332,125.14133293333335,124.61249955,0.20069467174129552,0.20000500000000443,0.1999969999999962,-0.24000599999999395,-0.3500060000000076
2014-08-12,126.419998,126.809998,125.870003,125.989998,126.1100003333333,125.1159998,124.63233291666667,0.3095483188329683,0.38999999999998636,0.5499950000000098,0.5800020000000075,0.4599990000000105
2014-08-13,126.349998,126.529999,125.900002,126.199997,126.0466663333333,125.13266646666666,124.65716621666667,0.4044990916890873,0.1800010000000043,0.44999599999999873,-0.07000000000000739,0.35999999999999943
2014-08-14,126.239998,126.529999,126.129997,126.309998,126.04999799999997,125.17133273333333,124.68416613333332,0.5129232311621399,0.29000100000000373,0.1100009999999969,-0.10999999999999943,0.04000100000000373
2014-08-15,124.519997,126.07,124.410004,125.480003,126.16666433333332,125.30199939999999,124.71116606666668,0.7146275612797686,1.5500029999999896,0.1099930000000029,-1.7200009999999963,-1.7900009999999895
2014-08-18,124.779999,125.080002,124.650002,124.959999,125.99666599999996,125.28133286666666,124.72933280000001,0.64190698186333,0.3000029999999896,0.12999700000000303,0.26000200000000007,-0.7000039999999927
2014-08-19,125.0,125.0,124.480003,124.68,125.58333333333331,125.23999933333333,124.73416615,0.43864285694618393,0.0,0.5199970000000036,0.22000099999999634,0.04000100000000373
2014-08-20,124.82,124.82,123.879997,124.220001,125.04000066666664,125.20533286666667,124.73699945,-0.07725312429091873,0.0,0.9400029999999902,-0.18000000000000682,0.13999999999998636
2014-08-21,122.720001,123.239998,122.449997,122.879997,124.61999999999999,125.16466613333334,124.7764995,0.14318222156968924,0.5199970000000036,0.27000400000000013,-2.099998999999997,-1.5
2014-08-22,123.089996,123.330002,122.57,123.190002,123.926666,125.13066599999999,124.80449949999999,0.7625891253240656,0.24000599999999395,0.5199960000000061,0.36999500000000296,0.20999899999999627
2014-08-25,122.919998,123.040001,122.720001,122.739998,123.42999999999999,125.05133299999999,124.8419995,0.9104691848960794,0.12000299999999697,0.19999700000001042,-0.16999799999999254,-0.27000400000000013
2014-08-26,123.919998,123.970001,123.279999,123.349998,122.93666566666666,124.96799966666667,124.88049946666666,0.9196917478592982,0.050002999999989584,0.6399990000000031,1.0,1.1800000000000068
2014-08-27,123.599998,123.709999,123.25,123.32,123.09333266666664,124.93333266666667,124.94133281666667,0.8676590809673942,0.1100009999999969,0.34999799999999937,-0.3200000000000074,0.25
2014-08-28,124.150002,124.330002,123.809998,124.0,123.13666533333331,124.77666613333334,124.99649945000002,0.8524500030705512,0.1799999999999926,0.3400040000000075,0.5500040000000013,0.8300020000000075
2014-08-29,123.75,124.220001,123.620003,123.860001,123.55666599999996,124.63133280000001,125.06716608333335,0.7854748261471168,0.47000099999999634,0.12999700000000303,-0.40000200000000063,-0.25
2014-09-02,121.970001,122.080002,121.43,121.650002,123.72666699999998,124.4759994,125.12049936666668,0.6764858858800887,0.1100009999999969,0.5400009999999895,-1.7799990000000037,-1.8900000000000006
2014-09-03,121.699997,122.199997,121.660004,122.150002,123.170001,124.18866626666666,125.13783271666667,0.40648218583072027,0.5,0.039992999999995504,-0.27000400000000013,0.04999499999999557
2014-09-04,122.480003,122.660004,121.25,121.480003,122.55333499999999,123.93266653333333,125.16283271666666,0.1883338024063196,0.1800010000000043,1.2300029999999964,0.7800060000000002,0.33000099999999577
2014-09-05,121.830002,122.059998,121.629997,122.059998,121.76000233333332,123.61800026666667,125.16433278333332,0.13661372577715178,0.22999599999999987,0.20000499999999022,-0.6500010000000032,0.34999899999999684
2014-09-08,121.580002,121.610001,120.370003,120.730003,121.89666766666664,123.33466693333334,125.17516601666668,0.33325533522366596,0.02999900000000366,1.2099989999999963,-0.25,-0.47999599999999987
2014-09-09,120.57,120.940002,120.0,120.870003,121.42333466666663,123.01800026666666,125.14333275,0.5180341125148573,0.3700020000000137,0.5699999999999932,-1.010002,-0.16000300000000323
2014-09-10,120.129997,120.540001,119.639999,120.260002,121.2200013333333,122.74533386666667,125.10849948333333,0.6319959681965965,0.4100040000000007,0.48999799999999993,-0.44000299999999015,-0.740005999999994
2014-09-11,119.610001,119.699997,118.769997,119.470001,120.62000266666665,122.45066733333333,125.07249955,0.7233391506329713,0.0899959999999993,0.8400039999999933,-0.5199960000000061,-0.6500010000000032
2014-09-12,118.629997,118.900002,118.07,118.379997,120.20000199999997,122.13400066666667,125.02566625,0.7941119433180707,0.2700049999999976,0.5599970000000098,-0.9800039999999939,-0.8400039999999933
2014-09-15,118.790001,118.860001,118.459999,118.639999,119.36999999999996,121.83400066666667,124.95416623333332,0.8646941127705858,0.06999999999999318,0.33000200000000746,0.1600040000000007,0.4100040000000007
2014-09-16,118.849998,119.43,118.440002,118.830002,118.82999899999999,121.53066713333332,124.81583285,0.8826554148820334,0.5800020000000075,0.4099959999999925,0.05999699999999564,0.20999899999999627
2014-09-17,118.949997,119.239998,117.5,117.540001,118.61666599999997,121.27000073333333,124.68799955000001,0.9029416652885071,0.29000100000000373,1.4499969999999962,0.09999899999999684,0.11999500000000296
2014-09-18,117.410004,118.089996,117.190002,117.779999,118.33666733333331,120.8826676,124.53283293333332,0.9099257718671783,0.6799919999999986,0.2200019999999938,-1.5399929999999955,-0.12999700000000303
2014-09-19,117.510002,117.57,116.720001,117.089996,118.05000066666666,120.51333419999999,124.37949953333333,0.9107933295833266,0.05999799999999311,0.7900010000000037,0.09999799999999937,-0.2699970000000036
2014-09-22,116.720001,117.370003,116.580002,116.849998,117.46999866666665,120.05266726666666,124.2144995,0.9386845478272449,0.6500020000000006,0.1399990000000031,-0.7900010000000037,-0.36999500000000296
2014-09-23,117.989998,117.989998,117.309998,117.599998,117.23999766666664,119.58533373333333,124.04983275000001,0.9380443035410072,0.0,0.6800000000000068,1.2699970000000036,1.1400000000000006
2014-09-24,117.120003,117.720001,116.900002,117.050003,117.17999733333333,119.31533346666667,123.89883265,0.8940427675325888,0.5999979999999994,0.22000099999999634,-0.869995000000003,-0.4799950000000024
2014-09-25,116.300003,117.760002,116.199997,117.389999,117.16666633333331,118.97533353333333,123.71566615,0.8561213036432372,1.4599989999999963,0.10000600000000759,-0.8199999999999932,-0.75
2014-09-26,117.019997,117.099998,116.580002,117.059998,117.34666666666665,118.7026666,123.54383285,0.7679857272344072,0.08000099999999577,0.43999500000001035,0.7199939999999998,-0.3700019999999995
2014-09-29,117.269997,117.400002,116.900002,117.029999,117.16666666666664,118.36933326666666,123.36649953333334,0.7900429468030857,0.13000499999999704,0.36999500000000296,0.25,0.20999900000001048
2014-09-30,116.540001,117.349998,115.849998,116.209999,117.15999866666664,118.12266633333334,123.19766611666667,0.7058036787822831,0.8099969999999956,0.6900030000000044,-0.7299959999999999,-0.48999799999999993
2014-10-01,116.610001,117.260002,116.589996,116.769997,116.76666533333332,117.8119994,123.01749948333332,0.5117871824831249,0.6500010000000032,0.020004999999997608,0.06999999999999318,0.40000200000000063
2014-10-02,116.860001,117.209999,116.330002,116.739998,116.66999833333331,117.57933240000001,122.84583276666667,0.49350305634239766,0.34999799999999937,0.5299990000000037,0.25,0.09000399999999331
2014-10-03,115.169998,115.510002,114.419998,114.610001,116.57333133333331,117.39733220000001,122.66083280000001,0.2541443473841888,0.3400039999999933,0.75,-1.6900029999999902,-1.5699999999999932
2014-10-06,115.160004,116.309998,114.940002,116.029999,116.03999866666665,117.14599913333335,122.42866626666667,0.6260505599025827,1.1499939999999924,0.2200019999999938,-0.009994000000006054,0.5500030000000038
2014-10-07,116.309998,116.629997,116.089996,116.360001,115.79333266666664,116.97199913333334,122.21616626666666,0.618537855637302,0.3199990000000099,0.2200019999999938,1.1499939999999924,0.27999899999998945
2014-10-08,117.029999,117.709999,115.849998,117.470001,115.66666699999998,116.80733239999999,122.06016626666666,0.48198782202064755,0.6799999999999926,1.1800010000000043,0.7200010000000105,0.6699980000000068
2014-10-09,117.860001,118.260002,117.489998,117.639999,116.62000033333332,116.80266573333333,121.94249963333333,0.13444374053853747,0.40000100000000316,0.370002999999997,0.8300019999999932,0.39000000000000057
2014-10-10,117.699997,117.739998,117.190002,117.589996,117.15666699999997,116.7933324,121.82033293333333,0.039532458499120536,0.04000100000000373,0.5099949999999893,-0.1600040000000007,0.05999799999999311
2014-10-13,118.139999,118.669998,117.93,118.519997,117.56666533333332,116.82666573333334,121.6619996,0.08858251911855045,0.5299990000000037,0.20999899999999627,0.4400020000000069,0.5500030000000038
2014-10-14,118.580002,118.82,118.349998,118.589996,117.91666399999998,116.93799899999999,121.53516626666668,0.33052927710403845,0.23999799999999993,0.23000399999999388,0.44000299999999015,0.06000499999998965
2014-10-15,119.230003,120.18,118.589996,118.989998,118.23332966666665,117.00399886666668,121.4059996,0.5715498964175425,0.9499970000000104,0.6400069999999971,0.6500010000000032,0.6400069999999971
2014-10-16,119.019997,119.650002,118.879997,119.220001,118.69999699999998,117.13333186666667,121.29349959999999,0.6803982001798702,0.630004999999997,0.14000000000000057,-0.2100059999999928,0.02999900000000366
2014-10-17,119.059998,119.230003,118.419998,118.989998,118.93333166666666,117.255332,121.18683289999998,0.7439993670188882,0.1700050000000033,0.6399999999999864,0.04000099999998952,-0.16000300000000323
2014-10-20,119.68,119.860001,119.540001,119.800003,119.06666566666665,117.38399866666667,121.09749956666666,0.9020226899476746,0.18000099999999009,0.1399990000000031,0.6200020000000137,0.6900020000000069
